"data_pedido","sup","inf","data_limite","id_cliente","cliente_premium","id_pedido"
"2024-05-28 21:45:19.0",,"6;7;8;9;10","2024-06-07 21:45:19.0","841842",0,1244
"2024-05-28 21:46:14.0",,"21;22;23;24;25","2024-06-07 21:46:14.0","800686",0,1245
"2024-05-28 21:47:06.0","16;17;18","16;17;18","2024-06-07 21:47:06.0","698444",0,1246
"2024-05-28 21:48:09.0","11;12;13;14","11;12;13;14","2024-06-07 21:48:09.0","587402",0,1247
"2024-05-28 21:48:45.0","11;12;13;14;15","11;12;13;14;15","2024-06-07 21:48:45.0","587402",0,1248
"2024-05-28 21:49:18.0","11;12;13;14;15","11;12;13;14;15","2024-06-07 21:49:18.0","587402",0,1249
"2024-05-28 21:51:28.0","14;15;16;17","14;15;16;17","2024-06-07 21:51:28.0","334728",0,1250
"2024-05-28 21:52:04.0","11;12;13;14","11;12;13;14","2024-06-07 21:52:04.0","954010",0,1251
"2024-05-28 21:55:02.0","26;27;28;29;30","26;27;28;29;30","2024-06-07 21:55:02.0","631705",0,1252
"2024-05-28 21:58:39.0","6;7;8;9;10","6;7;8;9;10","2024-06-07 21:58:39.0","810309",0,1253
"2024-05-29 08:39:06.0","11;12;13;14;15","11;12;13;14;15","2024-06-11 08:39:06.0","149686",0,1254
"2024-05-29 08:39:49.0","11;12;13;14;15","11;12;13;14;15","2024-06-11 08:39:49.0","149686",0,1255
"2024-05-29 11:14:41.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 11:14:41.0","914457",1,1256
"2024-05-29 11:15:23.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 11:15:23.0","914457",1,1257
"2024-05-29 11:25:59.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 11:25:59.0","587402",0,1258
"2024-05-29 11:56:13.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 11:56:13.0","936684",0,1259
"2024-05-29 13:16:56.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 13:16:56.0","295096",0,1260
"2024-05-29 13:20:31.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 13:20:31.0","987010",0,1261
"2024-05-29 13:55:31.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 13:55:31.0","890809",0,1262
"2024-05-29 14:34:05.0","6;7;8;9","6;7;8;9","2024-06-12 14:34:05.0","816862",0,1263
"2024-05-29 15:00:31.0","","5","2024-06-10 15:00:31.0","595856",0,1264
"2024-05-29 15:18:10.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 15:18:10.0","595856",0,1265
"2024-05-29 15:21:22.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 15:21:22.0","556120",0,1266
"2024-05-29 16:03:02.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 16:03:02.0","869647",1,1267
"2024-05-29 16:10:52.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 16:10:52.0","175029",0,1268
"2024-05-29 16:48:46.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 16:48:46.0","195016",0,1269
"2024-05-29 17:02:37.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 17:02:37.0","565602",0,1270
"2024-05-29 17:10:15.0","6;7;8;9;10","6;7;8;9;10","2024-06-12 17:10:15.0","553506",0,1271
"2024-05-29 17:17:30.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 17:17:30.0","210771",0,1272
"2024-05-29 17:46:14.0","11;12;13;14;15;16;17;18;19","11;12","2024-06-10 17:46:14.0","461327",1,1273
"2024-05-29 17:50:42.0",,"6;7;8;9;10","2024-06-10 17:50:42.0","623045",0,1274
"2024-05-29 18:55:27.0","7;8;9","7;9","2024-06-06 00:00:00.0","146207",1,1275
"2024-05-29 19:22:06.0","1;2;3;4;5","1;2;3;4;5","2024-06-10 19:22:06.0","983165",0,1276
"2024-05-29 19:36:52.0",,"1;2;3;4;5","2024-06-05 00:00:00.0","667557",1,1277
"2024-05-31 11:33:07.0","6;7;8;9",,"2024-06-11 11:33:07.0","195964",0,1278
"2024-05-31 11:38:58.0","25;26;27","25;26;27","2024-06-11 11:38:58.0","227707",1,1279
"2024-05-31 11:49:34.0","11;12;13;14","11;12;13;14","2024-06-11 11:49:34.0","986546",0,1280
"2024-05-31 11:59:19.0","21;22;23;24;25","21;22;23;24;25","2024-06-11 11:59:19.0","938459",0,1281
"2024-05-31 12:42:04.0","1;2;3;4;5","1;2;3;4;5","2024-06-11 12:42:04.0","107985",0,1282
"2024-05-31 13:36:45.0","16;17;18;19;20","16;17;18;19;20","2024-06-04 00:00:00.0","134769",0,1283
"2024-05-31 13:37:45.0","11;12;13;14;15;16","11;12;13;14;15;16","2024-06-04 00:00:00.0","120888",0,1284
"2024-05-31 13:55:26.0","16;17;18;19;20","16;17;18;19;20","2024-06-12 13:55:26.0","822162",0,1285
"2024-05-31 14:15:18.0","16;17;18","16;17;18","2024-06-17 00:00:00.0","072915",0,1286
"2024-05-31 14:16:07.0","21;22;23;24;25","21;22;23;24;25","2024-06-17 00:00:00.0","072915",0,1287
"2024-05-31 15:02:00.0","6;7;8;9","6;7;8;9","2024-06-10 00:00:00.0","757283",0,1288
"2024-05-31 15:11:57.0","18;19;20;21;22","18;19;20;21;22;23","2024-06-06 00:00:00.0","851327",1,1289
"2024-05-31 16:18:20.0","1;2;3;4;5","1;2;3;4;5","2024-06-12 16:18:20.0","269641",0,1290
"2024-05-31 17:28:24.0","1;2;3;4;5","1;2;3;4;5","2024-06-11 17:28:24.0","227784",0,1291
"2024-05-31 17:36:08.0","1;2;3;4;5","1;2;3;4;5","2024-06-06 00:00:00.0","696115",0,1292
"2024-06-03 08:21:42.0","19;20;21","19;20;21","2024-06-12 08:21:42.0","020518",0,1293
"2024-06-03 08:22:33.0","11;12;13;14","11;12;13;14","2024-06-12 08:22:33.0","646874",0,1294
"2024-06-03 08:25:00.0","1;2;3;4;5","1;2;3;4;5","2024-06-13 08:25:00.0","844736",0,1295
"2024-06-03 08:26:07.0","6;7;8;9;10",,"2024-06-12 08:26:07.0","914898",0,1296
"2024-06-03 08:26:42.0","6;7;8;9",,"2024-06-12 08:26:42.0","914898",0,1297
"2024-06-03 08:30:55.0","1;2;3;4;5","1;2;3;4;5","2024-06-12 08:30:55.0","351715",0,1298
"2024-06-03 08:32:30.0","21;22;23;24","21;22","2024-06-12 08:32:30.0","073927",1,1299
"2024-06-03 08:35:25.0","18;19;20;21;22;23",,"2024-06-12 08:35:25.0","755281",0,1300
"2024-06-03 08:36:30.0","16;17;18;19;20","16;17;18;19;20","2024-06-12 08:36:30.0","681265",0,1301
"2024-06-03 08:37:35.0",,"11;12;13;14;15;16;17","2024-06-12 08:37:35.0","351798",0,1302
"2024-06-03 08:42:17.0",,"1;2;3;4;5","2024-06-12 08:42:17.0","351798",0,1303
"2024-06-03 09:22:25.0",,"1;2;3;4;5","2024-06-06 09:22:25.0","202949",0,1304
"2024-06-03 09:30:08.0","10","10","2024-06-06 09:30:08.0","234374",0,1305
"2024-06-03 09:35:50.0","21;22;23;24;25","21;22;23;24;25","2024-06-12 09:35:50.0","588026",0,1306
"2024-06-03 10:16:49.0",,"31;32;33;34;35","2024-06-12 10:16:49.0","971711",0,1307
"2024-06-03 10:49:53.0","15;16;17;18","15;16;17;18","2024-06-12 10:49:53.0","992331",0,1308
"2024-06-03 11:02:14.0",,"13;14","2024-06-06 11:02:14.0","503115",0,1309
"2024-06-03 11:02:47.0","23;24;25;26;27;28","23;24;25;26;27;28;29","2024-06-12 11:02:47.0","299401",0,1310
"2024-06-03 11:06:50.0","1","1","2024-06-12 11:06:50.0","528452",0,1311
"2024-06-03 11:10:20.0","1;2;3;4;5","1;2;3;4;5","2024-06-12 11:10:20.0","540787",1,1312
"2024-06-03 11:13:58.0","11;12;13;14","11;12;13;14","2024-06-12 11:13:58.0","595856",0,1313
"2024-06-03 11:31:39.0","1;2;3;4;5","1;2;3;4;5","2024-06-14 11:31:39.0","695037",1,1314
"2024-06-03 13:04:49.0","1;2;3;4;5","1;2;3;4;5","2024-06-13 13:04:49.0","398273",0,1315
"2024-06-03 13:06:24.0","1;2;3;4;5","1;2;3;4;5","2024-06-14 13:06:24.0","405359",0,1316
"2024-06-03 13:07:39.0","30;31;32;33;34","30;31;32;33;34","2024-06-12 13:07:39.0","107365",0,1317
"2024-06-03 13:31:13.0","1;2;3;4;5","1;2;3;4;5","2024-06-12 13:31:13.0","443358",0,1318
"2024-06-03 14:11:26.0","16;17;18","16;17;18;19;20;21","2024-06-12 14:11:26.0","868470",0,1319
"2024-06-03 14:31:05.0","1;2;3;4;5","1;2;3;4;5","2024-06-12 14:31:05.0","316981",0,1320
"2024-06-03 14:32:34.0","1;2;3;4;5","1;2;3;4;5","2024-06-12 14:32:34.0","316981",0,1321
"2024-06-03 14:51:36.0","13;14;15;16","13;14;15;16","2024-06-12 14:51:36.0","630366",0,1322
"2024-06-03 15:18:45.0",,"1;2;3;4;5","2024-06-12 15:18:45.0","940709",0,1323
"2024-06-03 16:03:49.0","19;20;21;22","19;20;21;22","2024-06-12 16:03:49.0","572917",1,1324
"2024-06-03 16:11:10.0","1;2;3;4;5","1;2;3;4;5","2024-06-12 16:11:10.0","929666",0,1325
"2024-06-03 16:29:47.0","1;2;3;4;5","1;2;3;4;5","2024-06-12 16:29:47.0","813505",0,1326
"2024-06-03 17:08:42.0","21;22;23;24;25","21;22;23;24;25","2024-06-12 17:08:42.0","595856",0,1327
"2024-06-03 17:14:53.0","1;2;3;4;5","1;2;3;4;5","2024-06-12 17:14:53.0","414341",0,1328
"2024-06-03 18:10:24.0","1;2;3;4;5","1;2;3;4;5","2024-06-12 18:10:24.0","367400",0,1329
"2024-06-04 08:31:20.0","6;7;8;9",,"2024-06-13 08:31:20.0","299257",1,1330
"2024-06-04 08:32:27.0","16;17;18;19;20","16;17;18;19;20","2024-06-13 08:32:27.0","120437",1,1331
"2024-06-04 08:33:44.0","11;12;13;14;15","11;12;13;14;15","2024-06-14 08:33:44.0","423409",0,1332
"2024-06-04 08:35:30.0","11;12;13;14;15","11;12;13;14;15","2024-06-13 08:35:30.0","587402",0,1333
"2024-06-04 08:36:23.0","6;7;8;9","6;7;8;9","2024-06-13 08:36:23.0","587402",0,1334
"2024-06-04 08:41:35.0","1;2;3;4;5","1;2;3;4;5","2024-06-13 08:41:35.0","560714",0,1335
"2024-06-04 08:46:01.0","1;2;3;4;5","1;2;3;4;5","2024-06-14 08:46:01.0","783143",0,1336
"2024-06-04 08:46:59.0","16;17;18;19","16;17;18;19","2024-06-13 08:46:59.0","631405",0,1337
"2024-06-04 09:46:21.0","6;7;8;9;10","6;7;8;9;10","2024-06-13 09:46:21.0","917240",0,1338
"2024-06-04 10:17:31.0","1",,"2024-06-07 10:17:31.0","332714",0,1339
"2024-06-04 11:00:28.0","11;12;13;14;15","11;12;13;14;15","2024-06-13 11:00:28.0","719383",0,1340
"2024-06-04 11:01:01.0","6;7;8;9;10","6;7;8;9;10","2024-06-13 11:01:01.0","237651",0,1341
"2024-06-04 11:01:28.0","11;12;13;14","11;12;13;14","2024-06-13 11:01:28.0","237651",0,1342
"2024-06-04 11:01:57.0",,"11;12;13;14","2024-06-14 11:01:57.0","020518",0,1343
"2024-06-04 11:07:58.0","1;2;3;4;5","1;2;3;4;5","2024-06-13 11:07:58.0","213727",1,1344
"2024-06-04 11:30:35.0","1;2;3;4;5","1;2;3;4;5","2024-06-13 11:30:35.0","714029",0,1345
"2024-06-04 11:39:49.0","32;33;34;35",,"2024-06-17 11:39:49.0","807681",0,1346
"2024-06-04 11:55:07.0",,"13","2024-06-07 11:55:07.0","299401",0,1347
"2024-06-04 14:09:51.0","1;2","1;2","2024-06-07 14:09:51.0","427589",0,1348
"2024-06-04 14:43:56.0",,,"2024-06-10 00:00:00.0","469456",0,1349
"2024-06-04 15:05:19.0","14;15;16;17","14;15;16;17","2024-06-14 15:05:19.0","937604",0,1350
"2024-06-04 15:19:39.0",,"1;2;3;4;5","2024-06-13 15:19:39.0","325004",0,1351
"2024-06-04 16:00:15.0","1;2;3;4;5","1;2;3;4;5","2024-06-13 16:00:15.0","195016",0,1352
"2024-06-04 16:01:08.0","11;12;13;14;15","11;12;13;14;15","2024-06-13 16:01:08.0","434008",0,1353
"2024-06-04 16:57:43.0","1;2;3","1;2;3","2024-06-07 16:57:43.0","789015",0,1354
"2024-06-04 17:09:03.0","6;7;8;9","6;7;8;9","2024-06-13 17:09:03.0","958922",0,1355
"2024-06-04 17:17:19.0","16;17","16;17;18;19;20","2024-06-13 17:17:19.0","365047",1,1356
"2024-06-04 17:27:51.0","6;7;8;9","6;7;8;9","2024-06-13 17:27:51.0","319095",0,1357
"2024-06-04 17:36:37.0","1;2;3;4;5","1;2;3;4;5","2024-06-13 17:36:37.0","967828",0,1358
"2024-06-04 17:38:59.0","6;7;8;9","6;7;8;9","2024-06-13 17:38:59.0","379075",0,1359
"2024-06-04 18:47:41.0","11;12;13;14;15","11;12;13;14;15","2024-06-13 18:47:41.0","107985",0,1360
"2024-06-04 18:49:43.0","18;19;20;21","18;19;20;21","2024-06-13 18:49:43.0","138486",0,1361
"2024-06-04 18:50:23.0","10;11;12;13","10;11;12;13","2024-06-13 18:50:23.0","109467",1,1362
"2024-06-04 18:52:32.0","11;12;13;14","11;12;13;14","2024-06-13 18:52:32.0","232718",0,1363
"2024-06-04 18:53:18.0","6;7;8;9;10","6;7;8;9;10","2024-06-13 18:53:18.0","586941",0,1364
"2024-06-04 18:53:42.0","11;12;13;14;15","11;12;13;14;15","2024-06-13 18:53:42.0","232718",0,1365
"2024-06-04 18:54:33.0","6;7;8;9","6;7;8;9","2024-06-13 18:54:33.0","539044",0,1366
"2024-06-04 18:55:15.0","6;7;8;9;10","6;7;8;9;10","2024-06-13 18:55:15.0","175591",0,1367
"2024-06-04 18:56:10.0","6;7;8;9","6;7;8;9","2024-06-13 18:56:10.0","951127",1,1368
"2024-06-04 18:56:42.0","18;19;20;21","18;19;20;21","2024-06-17 18:56:42.0","423409",0,1369
"2024-06-04 19:04:01.0","39;40;41;42","39;40;41;42","2024-06-14 19:04:01.0","480537",1,1370
"2024-06-04 19:06:23.0","16;17;18;19","16;17;18;19","2024-06-13 19:06:23.0","446248",0,1371
"2024-06-05 07:37:13.0","18;19;20;21;22","18;19;20;21;22","2024-06-10 07:37:13.0","503115",0,1372
"2024-06-05 08:22:59.0",,"1;2;3;4;5","2024-06-14 08:22:59.0","171475",0,1373
"2024-06-05 09:10:09.0","1;2;3;4;5","1;2;3;4;5","2024-06-14 09:10:09.0","672657",1,1374
"2024-06-05 09:18:44.0","16;17;18;19","16;17;18;19","2024-06-14 09:18:44.0","837047",1,1375
"2024-06-05 09:30:48.0","20","20","2024-06-05 00:00:00.0","137474",0,1376
"2024-06-05 10:03:57.0","1;2;3;4;5","1;2;3;4;5","2024-06-14 10:03:57.0","714029",0,1377
"2024-06-05 10:04:22.0","1;2;3;4;5","1;2;3;4;5","2024-06-14 10:04:22.0","995536",0,1378
"2024-06-05 10:50:06.0","1;2;3;4;5","1;2;3;4;5","2024-06-14 10:50:06.0","130147",1,1379
"2024-06-05 11:10:35.0","15",,"2024-06-14 11:10:35.0","358797",1,1380
"2024-06-05 11:11:39.0","11;12;13;14;15","11;12;13;14;15","2024-06-14 11:11:39.0","565602",0,1381
"2024-06-05 11:43:45.0","21;22","21;22","2024-06-17 00:00:00.0","816862",0,1382
"2024-06-05 12:07:38.0","7;8","7;8","2024-06-11 12:07:38.0","543106",0,1383
"2024-06-05 14:12:53.0","1;2;3;4;5","1;2;3;4;5","2024-06-18 14:12:53.0","174571",0,1384
"2024-06-05 14:23:48.0","26;27;28;29;30;31;32;33",,"2024-06-14 14:23:48.0","277391",0,1385
"2024-06-05 14:36:59.0","11;12;13;14;15","11;12;13;14;15","2024-06-17 14:36:59.0","197921",0,1386
"2024-06-05 14:41:02.0","1;2;3;4;5","1;2;3;4;5","2024-06-14 14:41:02.0","928430",0,1387
"2024-06-05 14:57:46.0","11;12;13;14;15","11;12;13;14;15","2024-06-14 14:57:46.0","845298",0,1388
"2024-06-05 16:08:01.0","6;7;8;9;10","6;7;8;9;10","2024-06-14 16:08:01.0","659955",0,1389
"2024-06-05 16:26:00.0","1;2;3;4;5","1;2;3;4;5","2024-06-14 16:26:00.0","933216",0,1390
"2024-06-05 16:41:13.0","23;24;25;26;27","23;24;25;26;27","2024-06-14 16:41:13.0","773649",0,1391
"2024-06-05 17:15:00.0","25;26;27;28;29","25;26;27;28;29","2024-06-14 17:15:00.0","114334",0,1392
"2024-06-05 17:16:51.0","7","7","2024-06-07 17:16:51.0","264254",0,1393
"2024-06-05 17:38:24.0","6;7;8;9;10;11","6;7;8;9;10;11","2024-06-14 17:38:24.0","820557",1,1394
"2024-06-05 17:39:53.0","6;7;8;9",,"2024-06-14 17:39:53.0","454643",0,1395
"2024-06-06 07:32:04.0","1;2;3;4;5","1;2;3;4;5","2024-06-17 07:32:04.0","112064",0,1396
"2024-06-06 07:32:56.0","15;16;17;18;19","15;16;17;18;19","2024-06-17 07:32:56.0","966106",0,1397
"2024-06-06 09:09:29.0","6;7;8;9;10","6;7;8;9;10","2024-06-17 09:09:29.0","126340",0,1398
"2024-06-06 10:10:16.0","20;21;22;23;24","20;21;22;23;24","2024-06-17 10:10:16.0","657574",0,1399
"2024-06-06 10:12:49.0","3;4;5","3;4;5","2024-06-10 00:00:00.0","108624",0,1400
"2024-06-06 11:29:01.0","1;2;3;4;5","1;2;3;4;5","2024-06-17 11:29:01.0","574287",1,1401
"2024-06-06 11:34:06.0","1;2;3;4;5","1;2;3;4;5","2024-06-17 11:34:06.0","461440",0,1402
"2024-06-06 12:08:21.0","8;9;10;11;12","8;9;10;11;12","2024-06-12 00:00:00.0","175124",0,1403
"2024-06-06 12:25:28.0",,"11;12;13","2024-06-17 12:25:28.0","099180",0,1404
"2024-06-06 12:32:01.0","1;2;3;4;5","1;2;3;4;5","2024-06-17 12:32:01.0","657197",1,1405
"2024-06-06 14:00:25.0",,"11;12;13;14;15","2024-06-17 14:00:25.0","057621",0,1406
"2024-06-06 14:23:47.0",,"24;25","2024-06-17 14:23:47.0","019671",0,1407
"2024-06-06 15:05:54.0","1;2;3;4;5","1;2;3;4;5","2024-06-17 15:05:54.0","940864",0,1408
"2024-06-06 15:17:55.0","6;7;8;9;10","6;7;8;9","2024-06-17 15:17:55.0","116577",1,1409
"2024-06-06 15:33:39.0","16;17;18;19;20","16;17;18;19;20","2024-06-17 15:33:39.0","921187",1,1410
"2024-06-06 15:34:42.0","41;42;43;44;45","41;42;43;44;45","2024-06-17 15:34:42.0","366852",0,1411
"2024-06-06 15:46:04.0","1;2;3;4",,"2024-06-17 15:46:04.0","057621",0,1412
"2024-06-06 15:56:42.0","6;7;8;9;10","6;7;8","2024-06-17 15:56:42.0","175124",0,1413
"2024-06-06 16:17:42.0","41;42;43;44;45",,"2024-06-17 16:17:42.0","366852",0,1414
"2024-06-06 16:23:46.0","21;22;23;24;25",,"2024-06-17 16:23:46.0","366852",0,1415
"2024-06-06 17:54:08.0","6;7;8;9;10","6;7;8;9;10","2024-06-17 17:54:08.0","901277",1,1416
"2024-06-06 17:55:17.0","31;32;33;34;35",,"2024-06-17 17:55:17.0","319101",0,1417
"2024-06-06 18:07:28.0","6;7;8;9;10","6;7;8;9;10","2024-06-17 18:07:28.0","312771",0,1418
"2024-06-06 18:08:12.0","11;12;13","11;12;13","2024-06-17 18:08:12.0","028432",0,1419
"2024-06-06 18:08:47.0","6;7;8;9;10","6;7;8;9;10","2024-06-17 18:08:47.0","767646",0,1420
"2024-06-07 08:34:45.0","11;12;13;14;15","11;12;13;14;15","2024-06-18 08:34:45.0","810309",0,1421
"2024-06-07 08:41:40.0","1;2;3;4;5","1;2;3;4;5","2024-06-18 08:41:40.0","681265",0,1422
"2024-06-07 08:42:58.0","1;2;3;4;5","1;2;3;4;5","2024-06-18 08:42:58.0","201917",1,1423
"2024-06-07 09:39:18.0","11;12;13;14;15","11;12;13;14;15","2024-06-18 09:39:18.0","116065",0,1424
"2024-06-07 09:53:33.0","6;7;8;9","6;7;8;9","2024-06-18 09:53:33.0","730249",0,1425
"2024-06-07 10:00:24.0","6;7;8;9;10","6;7;8;9;10","2024-06-18 10:00:24.0","044103",0,1426
"2024-06-07 11:00:44.0","6;7;8;9;10","6;7;8;9;10","2024-06-18 11:00:44.0","755281",0,1427
"2024-06-07 11:01:24.0","11;12;13;14;15","11;12;13;14;15","2024-06-18 11:01:24.0","755281",0,1428
"2024-06-07 11:02:06.0",,"50;51;52;53;54","2024-06-18 11:02:06.0","114334",0,1429
"2024-06-07 12:18:06.0","1;2;3;4;5","1;2;3;4;5","2024-06-18 12:18:06.0","483016",0,1430
"2024-06-19 17:39:38.0","11;12;13;14;15","11;12;13;14;15","2024-06-20 13:11:09.0","296334",0,1431
"2024-06-07 13:56:23.0","1;2;3;4;5","1;2;3;4;5","2024-06-18 13:56:23.0","186739",0,1432
"2024-06-07 14:00:42.0","1;2;3;4;5","1;2;3;4;5","2024-06-18 14:00:42.0","816862",0,1433
"2024-06-07 14:55:05.0","1;2;3;4;5","1;2;3;4;5","2024-06-18 14:55:05.0","774204",0,1434
"2024-06-07 15:16:19.0","1","1;2;3;4;5","2024-06-18 15:16:19.0","681654",0,1435
"2024-06-07 15:45:28.0","16;17;18;19;20","16;17;18;19;20","2024-06-18 15:45:28.0","116577",1,1436
"2024-06-07 15:46:24.0","11;12;13;14;15","11;12;13;14;15","2024-06-18 15:46:24.0","116577",1,1437
"2024-06-07 15:47:52.0","6;7;8;9;10","6;7;8;9;10","2024-06-18 15:47:52.0","116577",1,1438
"2024-06-07 15:48:53.0","6;7;8;9;10","6;7;8;9;10","2024-06-18 15:48:53.0","587402",0,1439
"2024-06-07 15:57:02.0","17;18;19;20;21;22;23","17;18;19;20;21;22;23","2024-06-14 00:00:00.0","252847",1,1440
"2024-06-07 16:15:07.0","30;31;32","30;31;32","2024-06-18 16:15:07.0","174593",0,1441
"2024-06-07 17:57:07.0","34;35;36;37;38",,"2024-06-18 17:57:07.0","995536",0,1442
"2024-06-07 18:44:58.0","22;23;24;25;26","22;23;24;25;26","2024-06-18 18:44:58.0","631705",0,1443
"2024-06-10 08:37:47.0","6;7;8;9;10","6;7;8;9;10","2024-06-19 08:37:47.0","587402",0,1444
"2024-06-10 08:39:25.0","16;17;18;19","16","2024-06-19 08:39:25.0","114334",0,1445
"2024-06-10 08:39:57.0","11;12;13;14;15","11;12;13;14;15","2024-06-19 08:39:57.0","672657",1,1446
"2024-06-10 08:40:34.0","6;7;8;9;10","6;7;8;9;10","2024-06-19 08:40:34.0","672657",1,1447
"2024-06-10 08:43:24.0","1;2;3;4;5","1;2;3;4;5","2024-06-19 08:43:24.0","485896",0,1448
"2024-06-10 08:46:24.0","8;9;10;11;12;13;14","8;9;10;11;12;13;14","2024-06-19 08:46:24.0","488807",1,1449
"2024-06-10 08:54:13.0","11;12;13;14;15","11;12;13;14;15","2024-06-19 08:54:13.0","066894",0,1450
"2024-06-10 08:54:38.0","6;7;8;9;10","6;7;8;9;10","2024-06-19 08:54:38.0","066894",0,1451
"2024-06-10 09:04:24.0","1;2;3;4;5","1;2;3;4;5","2024-06-19 09:04:24.0","429768",0,1452
"2024-06-10 09:23:32.0","6;7;8;9","6;7;8;9","2024-06-13 00:00:00.0","218997",1,1453
"2024-06-10 09:28:53.0","19;20;21;22;23","19;20;21;22;23","2024-06-19 09:28:53.0","252194",0,1454
"2024-06-10 10:03:36.0","6;7;8","6;7;8","2024-06-19 10:03:36.0","574287",1,1455
"2024-06-10 10:12:41.0","12;13;14;15;16",,"2024-06-19 10:12:41.0","577853",0,1456
"2024-06-10 10:33:25.0",,"5","2024-06-13 10:33:25.0","390477",1,1457
"2024-06-10 10:45:24.0","16;17;18;19;20;21","16;17;18;19;20;21","2024-06-19 10:45:24.0","202949",0,1458
"2024-06-10 11:06:04.0","15;16;17;18;19","15;16;17;18;19","2024-06-19 11:06:04.0","114334",0,1459
"2024-06-10 11:13:01.0","1;2;3;4;5","1;2;3;4;5","2024-06-19 11:13:01.0","484522",0,1460
"2024-06-10 11:28:08.0","1;2","1;2","2024-06-21 00:00:00.0","865933",0,1461
"2024-06-10 11:32:39.0","13;14;15;16;17",,"2024-06-19 11:32:39.0","454811",0,1462
"2024-06-10 12:33:19.0","20;21;22;23;24","20;21;22;23;24","2024-06-17 00:00:00.0","816862",0,1463
"2024-06-10 14:46:18.0","1;2;3;4;5","1;2;3;4;5","2024-06-19 14:46:18.0","456053",0,1464
"2024-06-10 15:15:24.0","1;2;3;4;5","1;2;3;4;5","2024-06-19 15:15:24.0","638791",0,1465
"2024-06-10 15:16:25.0","21;22;23;24","21;22;23;24","2024-06-19 15:16:25.0","548467",1,1466
"2024-06-10 16:09:32.0","1;2;3;4;5","1;2;3;4;5","2024-06-19 16:09:32.0","877014",0,1467
"2024-06-10 16:15:57.0","1;2;3;4;5","1;2;3;4;5","2024-06-19 16:15:57.0","087156",0,1468
"2024-06-10 16:28:47.0","1;2;3;4;5","1;2;3;4;5","2024-06-19 16:28:47.0","899870",0,1469
"2024-06-10 18:15:46.0","1;2;3;4;5",,"2024-06-19 18:15:46.0","936684",0,1470
"2024-06-10 18:52:12.0","15;16;17;18;19;20","15;16;17;18;19;20","2024-06-19 18:52:12.0","332714",0,1471
"2024-06-10 19:03:30.0","1;2;3;4;5","1;2;3;4;5","2024-06-19 19:03:30.0","108624",0,1472
"2024-06-10 19:05:04.0","16;17;18;19;20","16;17;18;19;20","2024-06-19 19:05:04.0","350973",0,1473
"2024-06-11 08:36:31.0","11;12;13;14;15","11;12;13;14;15","2024-06-20 08:36:31.0","936675",0,1474
"2024-06-11 08:37:56.0",,"16;17;18;19;20","2024-06-20 08:37:56.0","570959",0,1475
"2024-06-11 08:44:11.0","11;12;13;14;15",,"2024-06-20 08:44:11.0","332714",0,1476
"2024-06-11 10:03:34.0","1;2;3;4;5","1;2;3;4;5","2024-06-20 10:03:34.0","441906",0,1477
"2024-06-11 10:46:52.0","1;2;3;4;5",,"2024-06-14 10:46:52.0","996660",0,1478
"2024-06-11 11:49:17.0","1;2;3;4;5","1;2;3;4;5","2024-06-20 11:49:17.0","112064",0,1479
"2024-06-11 11:52:24.0","1;2;3;4;5","1;2;3;4;5","2024-06-20 11:52:24.0","112064",0,1480
"2024-06-11 12:42:31.0","1;2;3;4;5","1;2;3;4;5","2024-06-20 12:42:31.0","514238",0,1481
"2024-06-11 12:44:01.0","1;2;3;4;5","1;2;3;4;5","2024-06-20 12:44:01.0","928430",0,1482
"2024-06-11 13:23:44.0","1;2;3;4;5","1;2;3;4;5","2024-06-20 13:23:44.0","255527",1,1483
"2024-06-11 13:34:16.0","1;2;3;4;5","1;2;3;4;5","2024-06-20 13:34:16.0","514238",0,1484
"2024-06-11 14:01:08.0","14;15;16;17","14;15;16;17","2024-06-20 14:01:08.0","992331",0,1485
"2024-06-11 14:50:55.0","6;7;8;9","6;7;8;9","2024-06-20 14:50:55.0","713963",0,1486
"2024-06-11 15:13:11.0","16","16;17;18;19;20","2024-06-20 15:13:11.0","855056",0,1487
"2024-06-11 15:19:26.0","21;22;23;24;25","21;22;23;24;25","2024-06-20 15:19:26.0","729107",1,1488
"2024-06-11 15:51:58.0","1;2;3;4;5","1;2;3;4;5","2024-06-20 15:51:58.0","301010",0,1489
"2024-06-11 15:58:59.0","6;7;8;9;10","6;7;8;9;10","2024-06-20 15:58:59.0","057079",0,1490
"2024-06-11 16:00:24.0","6;7;8;9;10","6;7;8;9;10","2024-06-20 16:00:24.0","786854",0,1491
"2024-06-11 16:30:45.0",,"1;2;3;4;5","2024-06-20 16:30:45.0","848029",0,1492
